2008,Eastern Conf Semifinals,,Boston Celtics (1),4,,Cleveland Cavaliers (4),3,7
2008,Eastern Conf Semifinals,,Detroit Pistons (2),4,,Orlando Magic (3),1,5
2008,Western Conf Semifinals,,Los Angeles Lakers (1),4,,Utah Jazz (4),2,6
2008,Western Conf Semifinals,,San Antonio Spurs (3),4,,New Orleans Hornets (2),3,7
2008,Eastern Conf Finals,,Boston Celtics (1),4,,Detroit Pistons (2),2,6
2008,Western Conf Finals,,Los Angeles Lakers (1),4,,San Antonio Spurs (3),1,5
2008,Finals,,Boston Celtics (1),4,,Los Angeles Lakers (1),2,6
,,,,,,,,0
2007,Eastern Conf First Round,,Chicago Bulls (5),4,,Miami Heat (4),0,4
2007,Eastern Conf First Round,,Cleveland Cavaliers (2),4,,Washington Wizards (7),0,4
2007,Eastern Conf First Round,,Detroit Pistons (1),4,,Orlando Magic (8),0,4
2007,Eastern Conf First Round,,New Jersey Nets (6),4,,Toronto Raptors (3),2,6
2007,Western Conf First Round,,Golden State Warriors (8),4,,Dallas Mavericks (1),2,6
2007,Western Conf First Round,,Phoenix Suns (2),4,,Los Angeles Lakers (7),1,5
2007,Western Conf First Round,,San Antonio Spurs (3),4,,Denver Nuggets (6),1,5
2007,Western Conf First Round,,Utah Jazz (4),4,,Houston Rockets (5),3,7
2007,Eastern Conf Semifinals,,Cleveland Cavaliers (2),4,,New Jersey Nets (6),2,6
2007,Eastern Conf Semifinals,,Detroit Pistons (1),4,,Chicago Bulls (5),2,6
2007,Western Conf Semifinals,,San Antonio Spurs (3),4,,Phoenix Suns (2),2,6
2007,Western Conf Semifinals,,Utah Jazz (4),4,,Golden State Warriors (8),1,5
2007,Eastern Conf Finals,,Cleveland Cavaliers (2),4,,Detroit Pistons (1),2,6
2007,Western Conf Finals,,San Antonio Spurs (3),4,,Utah Jazz (4),1,5
2007,Finals,,San Antonio Spurs (3),4,,Cleveland Cavaliers (2),0,4
,,,,,,,,0
2006,Eastern Conf First Round,,Cleveland Cavaliers (4),4,,Washington Wizards (5),2,6
2006,Eastern Conf First Round,,Detroit Pistons (1),4,,Milwaukee Bucks (8),1,5
2006,Eastern Conf First Round,,Miami Heat (2),4,,Chicago Bulls (7),2,6
2006,Eastern Conf First Round,,New Jersey Nets (3),4,,Indiana Pacers (6),2,6
2006,Western Conf First Round,,Dallas Mavericks (4),4,,Memphis Grizzlies (5),0,4
2006,Western Conf First Round,,Los Angeles Clippers (6),4,,Denver Nuggets (3),1,5
2006,Western Conf First Round,,Phoenix Suns (2),4,,Los Angeles Lakers (7),3,7
2006,Western Conf First Round,,San Antonio Spurs (1),4,,Sacramento Kings (8),2,6
2006,Eastern Conf Semifinals,,Detroit Pistons (1),4,,Cleveland Cavaliers (4),3,7
2006,Eastern Conf Semifinals,,Miami Heat (2),4,,New Jersey Nets (3),1,5
2006,Western Conf Semifinals,,Dallas Mavericks (4),4,,San Antonio Spurs (1),3,7
2006,Western Conf Semifinals,,Phoenix Suns (2),4,,Los Angeles Clippers (6),3,7
2006,Eastern Conf Finals,,Miami Heat (2),4,,Detroit Pistons (1),2,6
2006,Western Conf Finals,,Dallas Mavericks (4),4,,Phoenix Suns (2),2,6
2006,Finals,,Miami Heat (2),4,,Dallas Mavericks (4),2,6
Yr,Series,,Team,W,,Team,W,0
2005,Eastern Conf First Round,,Detroit Pistons (2),4,,Philadelphia 76ers (7),1,5
2005,Eastern Conf First Round,,Indiana Pacers (6),4,,Boston Celtics (3),3,7
2005,Eastern Conf First Round,,Miami Heat (1),4,,New Jersey Nets (8),0,4
2005,Eastern Conf First Round,,Washington Wizards (5),4,,Chicago Bulls (4),2,6
2005,Western Conf First Round,,Dallas Mavericks (4),4,,Houston Rockets (5),3,7
2005,Western Conf First Round,,Phoenix Suns (1),4,,Memphis Grizzlies (8),0,4
2005,Western Conf First Round,,San Antonio Spurs (2),4,,Denver Nuggets (7),1,5
2005,Western Conf First Round,,Seattle SuperSonics (3),4,,Sacramento Kings (6),1,5
2005,Eastern Conf Semifinals,,Detroit Pistons (2),4,,Indiana Pacers (6),2,6
2005,Eastern Conf Semifinals,,Miami Heat (1),4,,Washington Wizards (5),0,4
2005,Western Conf Semifinals,,Phoenix Suns (1),4,,Dallas Mavericks (4),2,6
2005,Western Conf Semifinals,,San Antonio Spurs (2),4,,Seattle SuperSonics (3),2,6
2005,Eastern Conf Finals,,Detroit Pistons (2),4,,Miami Heat (1),3,7
2005,Western Conf Finals,,San Antonio Spurs (2),4,,Phoenix Suns (1),1,5
2005,Finals,,San Antonio Spurs (2),4,,Detroit Pistons (2),3,7
,,,,,,,,0
2004,Eastern Conf First Round,,Detroit Pistons (3),4,,Milwaukee Bucks (6),1,5
2004,Eastern Conf First Round,,Indiana Pacers (1),4,,Boston Celtics (8),0,4
2004,Eastern Conf First Round,,Miami Heat (4),4,,New Orleans Hornets (5),3,7
2004,Eastern Conf First Round,,New Jersey Nets (2),4,,New York Knicks (7),0,4
2004,Western Conf First Round,,Los Angeles Lakers (2),4,,Houston Rockets (7),1,5
2004,Western Conf First Round,,Minnesota Timberwolves (1),4,,Denver Nuggets (8),1,5
2004,Western Conf First Round,,Sacramento Kings (4),4,,Dallas Mavericks (5),1,5
2004,Western Conf First Round,,San Antonio Spurs (3),4,,Memphis Grizzlies (6),0,4
2004,Eastern Conf Semifinals,,Detroit Pistons (3),4,,New Jersey Nets (2),3,7
2004,Eastern Conf Semifinals,,Indiana Pacers (1),4,,Miami Heat (4),2,6
