Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
Phoenix Suns,107,0,Los Angeles Clippers,114,1,2,6,2006,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Detroit Pistons,72,0,Cleveland Cavaliers,74,1,1,4,2006,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
San Antonio Spurs,118,0,Dallas Mavericks,123,1,1,4,2006,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
New Jersey Nets,105,0,Miami Heat,106,1,3,2,2006,1610612751.0,0.598,102.4,100.9,1.5,91.17,0.478,0.528,0.149,0.274,0.73,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Los Angeles Clippers,118,0,Phoenix Suns,125,1,6,2,2006,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Cleveland Cavaliers,86,1,Detroit Pistons,84,0,4,1,2006,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Dallas Mavericks,97,0,San Antonio Spurs,98,1,4,1,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Phoenix Suns,106,0,Los Angeles Clippers,118,1,2,6,2006,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Detroit Pistons,84,1,Cleveland Cavaliers,82,0,1,4,2006,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
San Antonio Spurs,91,1,Dallas Mavericks,86,0,1,4,2006,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Cleveland Cavaliers,61,0,Detroit Pistons,79,1,4,1,2006,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Dallas Mavericks,119,1,San Antonio Spurs,111,0,4,1,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Los Angeles Clippers,107,0,Phoenix Suns,127,1,6,2,2006,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Miami Heat,91,1,Detroit Pistons,86,0,2,1,2006,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Phoenix Suns,121,1,Dallas Mavericks,118,0,2,4,2006,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Miami Heat,88,0,Detroit Pistons,92,1,2,1,2006,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Phoenix Suns,98,0,Dallas Mavericks,105,1,2,4,2006,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Detroit Pistons,83,0,Miami Heat,98,1,1,2,2006,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Dallas Mavericks,95,1,Phoenix Suns,88,0,4,2,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Detroit Pistons,78,0,Miami Heat,89,1,1,2,2006,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Dallas Mavericks,86,0,Phoenix Suns,106,1,4,2,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Miami Heat,78,0,Detroit Pistons,91,1,2,1,2006,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Phoenix Suns,101,0,Dallas Mavericks,117,1,2,4,2006,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Detroit Pistons,78,0,Miami Heat,95,1,1,2,2006,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Dallas Mavericks,102,1,Phoenix Suns,93,0,4,2,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Miami Heat,80,0,Dallas Mavericks,90,1,2,4,2006,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Miami Heat,85,0,Dallas Mavericks,99,1,2,4,2006,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Dallas Mavericks,96,0,Miami Heat,98,1,4,2,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Dallas Mavericks,74,0,Miami Heat,98,1,4,2,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Dallas Mavericks,100,0,Miami Heat,101,1,4,2,2006,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Miami Heat,95,1,Dallas Mavericks,92,0,2,4,2006,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
New Jersey Nets,96,1,Toronto Raptors,91,0,6,3,2007,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Miami Heat,91,0,Chicago Bulls,96,1,4,5,2007,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Orlando Magic,92,0,Detroit Pistons,100,1,8,1,2007,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Utah Jazz,75,0,Houston Rockets,84,1,4,5,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Washington Wizards,82,0,Cleveland Cavaliers,97,1,7,2,2007,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
Los Angeles Lakers,87,0,Phoenix Suns,95,1,7,2,2007,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Denver Nuggets,95,1,San Antonio Spurs,89,0,6,3,2007,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Golden State Warriors,97,1,Dallas Mavericks,85,0,8,1,2007,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Orlando Magic,90,0,Detroit Pistons,98,1,8,1,2007,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Utah Jazz,90,0,Houston Rockets,98,1,4,5,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
New Jersey Nets,83,0,Toronto Raptors,89,1,6,3,2007,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Miami Heat,89,0,Chicago Bulls,107,1,4,5,2007,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Los Angeles Lakers,98,0,Phoenix Suns,126,1,7,2,2007,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Denver Nuggets,88,0,San Antonio Spurs,97,1,6,3,2007,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Washington Wizards,102,0,Cleveland Cavaliers,109,1,7,2,2007,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
Golden State Warriors,99,0,Dallas Mavericks,112,1,8,1,2007,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Detroit Pistons,93,1,Orlando Magic,77,0,1,8,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72
Houston Rockets,67,0,Utah Jazz,81,1,5,4,2007,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Phoenix Suns,89,0,Los Angeles Lakers,95,1,2,7,2007,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Toronto Raptors,89,0,New Jersey Nets,102,1,3,6,2007,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Chicago Bulls,104,1,Miami Heat,96,0,5,4,2007,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Dallas Mavericks,91,0,Golden State Warriors,109,1,1,8,2007,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Detroit Pistons,97,1,Orlando Magic,93,0,1,8,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72
Cleveland Cavaliers,98,1,Washington Wizards,92,0,2,7,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
San Antonio Spurs,96,1,Denver Nuggets,91,0,3,6,2007,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Houston Rockets,85,0,Utah Jazz,98,1,5,4,2007,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Chicago Bulls,92,1,Miami Heat,79,0,5,4,2007,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Phoenix Suns,113,1,Los Angeles Lakers,100,0,2,7,2007,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Toronto Raptors,81,0,New Jersey Nets,102,1,3,6,2007,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Dallas Mavericks,99,0,Golden State Warriors,103,1,1,8,2007,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Cleveland Cavaliers,97,1,Washington Wizards,90,0,2,7,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Utah Jazz,92,0,Houston Rockets,96,1,4,5,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
San Antonio Spurs,96,1,Denver Nuggets,89,0,3,6,2007,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
New Jersey Nets,96,0,Toronto Raptors,98,1,6,3,2007,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Golden State Warriors,112,0,Dallas Mavericks,118,1,8,1,2007,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Denver Nuggets,78,0,San Antonio Spurs,93,1,6,3,2007,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Los Angeles Lakers,110,0,Phoenix Suns,119,1,7,2,2007,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Houston Rockets,82,0,Utah Jazz,94,1,5,4,2007,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Dallas Mavericks,86,0,Golden State Warriors,111,1,1,8,2007,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Toronto Raptors,97,0,New Jersey Nets,98,1,3,6,2007,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Chicago Bulls,69,0,Detroit Pistons,95,1,5,1,2007,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Utah Jazz,103,1,Houston Rockets,99,0,4,5,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
New Jersey Nets,77,0,Cleveland Cavaliers,81,1,6,2,2007,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
San Antonio Spurs,111,1,Phoenix Suns,106,0,3,2,2007,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Chicago Bulls,87,0,Detroit Pistons,108,1,5,1,2007,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Golden State Warriors,112,0,Utah Jazz,116,1,8,4,2007,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
New Jersey Nets,92,0,Cleveland Cavaliers,102,1,6,2,2007,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
San Antonio Spurs,81,0,Phoenix Suns,101,1,3,2,2007,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Golden State Warriors,117,0,Utah Jazz,127,1,8,4,2007,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Detroit Pistons,81,1,Chicago Bulls,74,0,1,5,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Utah Jazz,105,0,Golden State Warriors,125,1,4,8,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Cleveland Cavaliers,85,0,New Jersey Nets,96,1,2,6,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Phoenix Suns,101,0,San Antonio Spurs,108,1,2,3,2007,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Detroit Pistons,87,0,Chicago Bulls,102,1,1,5,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Utah Jazz,115,1,Golden State Warriors,101,0,4,8,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Cleveland Cavaliers,87,1,New Jersey Nets,85,0,2,6,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Phoenix Suns,104,1,San Antonio Spurs,98,0,2,3,2007,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Chicago Bulls,108,1,Detroit Pistons,92,0,5,1,2007,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Golden State Warriors,87,0,Utah Jazz,100,1,8,4,2007,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
New Jersey Nets,83,1,Cleveland Cavaliers,72,0,6,2,2007,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
San Antonio Spurs,88,1,Phoenix Suns,85,0,3,2,2007,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Detroit Pistons,95,1,Chicago Bulls,85,0,1,5,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Cleveland Cavaliers,88,1,New Jersey Nets,72,0,2,6,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612751.0,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714
Phoenix Suns,106,0,San Antonio Spurs,114,1,2,3,2007,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Utah Jazz,100,0,San Antonio Spurs,108,1,4,3,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Cleveland Cavaliers,76,0,Detroit Pistons,79,1,2,1,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Utah Jazz,96,0,San Antonio Spurs,105,1,4,3,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Cleveland Cavaliers,76,0,Detroit Pistons,79,1,2,1,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
San Antonio Spurs,83,0,Utah Jazz,109,1,3,4,2007,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Detroit Pistons,82,0,Cleveland Cavaliers,88,1,1,2,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
San Antonio Spurs,91,1,Utah Jazz,79,0,3,4,2007,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Detroit Pistons,87,0,Cleveland Cavaliers,91,1,1,2,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
Utah Jazz,84,0,San Antonio Spurs,109,1,4,3,2007,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Cleveland Cavaliers,109,1,Detroit Pistons,107,0,2,1,2007,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714
Detroit Pistons,82,0,Cleveland Cavaliers,98,1,1,2,2007,1610612765.0,0.537,114.6,112.5,2.1,100.27,0.547,0.58,0.147,0.305,0.714,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
