Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
New Jersey Nets,74,0,Indiana Pacers,97,1,1,8,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612754,0.512,102.8,102.4,0.4,93.13,0.477,0.527,0.162,0.302,0.686
Boston Celtics,81,0,Philadelphia 76ers,83,1,3,6,2002,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695,1610612755,0.524,100.5,98.7,1.8,90.32,0.452,0.507,0.169,0.341,0.702
San Antonio Spurs,79,0,Seattle SuperSonics,91,1,2,7,2002,1610612759,0.707,105.4,98.5,6.9,91.06,0.492,0.539,0.157,0.301,0.685,1610612760,0.549,107.3,104.1,3.3,90.35,0.505,0.54,0.151,0.32,0.656
Indiana Pacers,109,0,New Jersey Nets,120,1,8,1,2002,1610612754,0.512,102.8,102.4,0.4,93.13,0.477,0.527,0.162,0.302,0.686,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Toronto Raptors,82,0,Detroit Pistons,85,1,7,2,2002,1610612761,0.512,101.1,101.7,-0.6,90.02,0.463,0.501,0.158,0.343,0.671,1610612765,0.61,103.2,100.9,2.3,91.38,0.497,0.54,0.159,0.277,0.676
Philadelphia 76ers,87,0,Boston Celtics,120,1,6,3,2002,1610612755,0.524,100.5,98.7,1.8,90.32,0.452,0.507,0.169,0.341,0.702,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695
Seattle SuperSonics,78,0,San Antonio Spurs,101,1,7,2,2002,1610612760,0.549,107.3,104.1,3.3,90.35,0.505,0.54,0.151,0.32,0.656,1610612759,0.707,105.4,98.5,6.9,91.06,0.492,0.539,0.157,0.301,0.685
Dallas Mavericks,91,0,Sacramento Kings,108,1,4,1,2002,1610612742,0.695,110.3,106,4.3,94.36,0.507,0.553,0.127,0.285,0.683,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69
Charlotte Hornets,93,0,New Jersey Nets,99,1,4,1,2002,1610612766,0.537,102.9,101.8,1.2,90.93,0.466,0.513,0.154,0.333,0.689,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Boston Celtics,84,0,Detroit Pistons,96,1,3,2,2002,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695,1610612765,0.61,103.2,100.9,2.3,91.38,0.497,0.54,0.159,0.277,0.676
San Antonio Spurs,80,0,Los Angeles Lakers,86,1,2,3,2002,1610612759,0.707,105.4,98.5,6.9,91.06,0.492,0.539,0.157,0.301,0.685,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
Dallas Mavericks,110,1,Sacramento Kings,102,0,4,1,2002,1610612742,0.695,110.3,106,4.3,94.36,0.507,0.553,0.127,0.285,0.683,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69
Charlotte Hornets,88,0,New Jersey Nets,102,1,4,1,2002,1610612766,0.537,102.9,101.8,1.2,90.93,0.466,0.513,0.154,0.333,0.689,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
San Antonio Spurs,88,1,Los Angeles Lakers,85,0,2,3,2002,1610612759,0.707,105.4,98.5,6.9,91.06,0.492,0.539,0.157,0.301,0.685,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
Boston Celtics,85,1,Detroit Pistons,77,0,3,2,2002,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695,1610612765,0.61,103.2,100.9,2.3,91.38,0.497,0.54,0.159,0.277,0.676
New Jersey Nets,97,0,Charlotte Hornets,115,1,1,4,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612766,0.537,102.9,101.8,1.2,90.93,0.466,0.513,0.154,0.333,0.689
Sacramento Kings,125,1,Dallas Mavericks,119,0,1,4,2002,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69,1610612742,0.695,110.3,106,4.3,94.36,0.507,0.553,0.127,0.285,0.683
Detroit Pistons,64,0,Boston Celtics,66,1,2,3,2002,1610612765,0.61,103.2,100.9,2.3,91.38,0.497,0.54,0.159,0.277,0.676,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695
Los Angeles Lakers,99,1,San Antonio Spurs,89,0,3,2,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612759,0.707,105.4,98.5,6.9,91.06,0.492,0.539,0.157,0.301,0.685
Sacramento Kings,115,1,Dallas Mavericks,113,0,1,4,2002,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69,1610612742,0.695,110.3,106,4.3,94.36,0.507,0.553,0.127,0.285,0.683
New Jersey Nets,89,1,Charlotte Hornets,79,0,1,4,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612766,0.537,102.9,101.8,1.2,90.93,0.466,0.513,0.154,0.333,0.689
Detroit Pistons,79,0,Boston Celtics,90,1,2,3,2002,1610612765,0.61,103.2,100.9,2.3,91.38,0.497,0.54,0.159,0.277,0.676,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695
Los Angeles Lakers,87,1,San Antonio Spurs,85,0,3,2,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612759,0.707,105.4,98.5,6.9,91.06,0.492,0.539,0.157,0.301,0.685
Dallas Mavericks,101,0,Sacramento Kings,114,1,4,1,2002,1610612742,0.695,110.3,106,4.3,94.36,0.507,0.553,0.127,0.285,0.683,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69
Boston Celtics,90,1,Detroit Pistons,81,0,3,2,2002,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695,1610612765,0.61,103.2,100.9,2.3,91.38,0.497,0.54,0.159,0.277,0.676
San Antonio Spurs,87,0,Los Angeles Lakers,93,1,2,3,2002,1610612759,0.707,105.4,98.5,6.9,91.06,0.492,0.539,0.157,0.301,0.685,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
Charlotte Hornets,95,0,New Jersey Nets,103,1,4,1,2002,1610612766,0.537,102.9,101.8,1.2,90.93,0.466,0.513,0.154,0.333,0.689,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Los Angeles Lakers,106,1,Sacramento Kings,99,0,3,1,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69
Boston Celtics,97,0,New Jersey Nets,104,1,3,1,2002,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Los Angeles Lakers,90,0,Sacramento Kings,96,1,3,1,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69
Boston Celtics,93,1,New Jersey Nets,86,0,3,1,2002,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Sacramento Kings,103,1,Los Angeles Lakers,90,0,1,3,2002,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
New Jersey Nets,90,0,Boston Celtics,94,1,1,3,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695
Sacramento Kings,99,0,Los Angeles Lakers,100,1,1,3,2002,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
New Jersey Nets,94,1,Boston Celtics,92,0,1,3,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695
Los Angeles Lakers,91,0,Sacramento Kings,92,1,3,1,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69
Boston Celtics,92,0,New Jersey Nets,103,1,3,1,2002,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
New Jersey Nets,96,1,Boston Celtics,88,0,1,3,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612738,0.598,102.1,99.9,2.2,93.6,0.476,0.52,0.144,0.272,0.695
Sacramento Kings,102,0,Los Angeles Lakers,106,1,1,3,2002,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
Los Angeles Lakers,112,1,Sacramento Kings,106,0,3,1,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612758,0.744,107.9,99.7,8.1,96.74,0.497,0.539,0.142,0.306,0.69
New Jersey Nets,94,0,Los Angeles Lakers,99,1,1,3,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
New Jersey Nets,83,0,Los Angeles Lakers,106,1,1,3,2002,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686
Los Angeles Lakers,106,1,New Jersey Nets,103,0,3,1,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Los Angeles Lakers,113,1,New Jersey Nets,107,0,3,1,2002,1610612747,0.707,108,100.4,7.6,93.32,0.498,0.534,0.135,0.311,0.686,1610612751,0.634,102.4,98.1,4.3,93.2,0.476,0.515,0.154,0.322,0.683
Milwaukee Bucks,96,0,New Jersey Nets,109,1,7,2,2003,1610612749,0.512,107.2,106.9,0.3,91.76,0.5,0.543,0.137,0.287,0.666,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702
Boston Celtics,103,1,Indiana Pacers,100,0,5,3,2003,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691,1610612754,0.585,103.2,99.6,3.5,92.71,0.469,0.522,0.157,0.318,0.694
Phoenix Suns,96,1,San Antonio Spurs,95,0,5,1,2003,1610612756,0.537,102.6,101.3,1.3,92.59,0.473,0.514,0.158,0.323,0.672,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687
Portland Trail Blazers,86,0,Dallas Mavericks,96,1,6,3,2003,1610612757,0.61,104.2,101.5,2.7,90.44,0.489,0.531,0.167,0.338,0.689,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677
Utah Jazz,90,0,Sacramento Kings,96,1,8,2,2003,1610612762,0.573,103.7,101.1,2.6,90.78,0.486,0.537,0.184,0.353,0.673,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678
Orlando Magic,99,1,Detroit Pistons,94,0,6,1,2003,1610612753,0.512,103.7,103.7,0,94.33,0.478,0.526,0.151,0.3,0.68,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707
Los Angeles Lakers,117,1,Minnesota Timberwolves,98,0,4,7,2003,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693,1610612750,0.622,104.8,102.5,2.2,93.08,0.488,0.528,0.146,0.31,0.695
New Orleans Hornets,90,0,Philadelphia 76ers,98,1,8,4,2003,1610612740,0.573,102.4,100,2.4,90.72,0.465,0.511,0.161,0.345,0.697,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704
Phoenix Suns,76,0,San Antonio Spurs,84,1,5,1,2003,1610612756,0.537,102.6,101.3,1.3,92.59,0.473,0.514,0.158,0.323,0.672,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687
Boston Celtics,77,0,Indiana Pacers,89,1,5,3,2003,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691,1610612754,0.585,103.2,99.6,3.5,92.71,0.469,0.522,0.157,0.318,0.694
Utah Jazz,95,0,Sacramento Kings,108,1,8,2,2003,1610612762,0.573,103.7,101.1,2.6,90.78,0.486,0.537,0.184,0.353,0.673,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678
Milwaukee Bucks,88,1,New Jersey Nets,85,0,7,2,2003,1610612749,0.512,107.2,106.9,0.3,91.76,0.5,0.543,0.137,0.287,0.666,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,91,0,Minnesota Timberwolves,119,1,4,7,2003,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693,1610612750,0.622,104.8,102.5,2.2,93.08,0.488,0.528,0.146,0.31,0.695
New Orleans Hornets,85,0,Philadelphia 76ers,90,1,8,4,2003,1610612740,0.573,102.4,100,2.4,90.72,0.465,0.511,0.161,0.345,0.697,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704
Orlando Magic,77,0,Detroit Pistons,89,1,6,1,2003,1610612753,0.512,103.7,103.7,0,94.33,0.478,0.526,0.151,0.3,0.68,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707
Portland Trail Blazers,99,0,Dallas Mavericks,103,1,6,3,2003,1610612757,0.61,104.2,101.5,2.7,90.44,0.489,0.531,0.167,0.338,0.689,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677
Indiana Pacers,83,0,Boston Celtics,101,1,3,5,2003,1610612754,0.585,103.2,99.6,3.5,92.71,0.469,0.522,0.157,0.318,0.694,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691
New Jersey Nets,103,1,Milwaukee Bucks,101,0,2,7,2003,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702,1610612749,0.512,107.2,106.9,0.3,91.76,0.5,0.543,0.137,0.287,0.666
Minnesota Timberwolves,114,1,Los Angeles Lakers,110,0,7,4,2003,1610612750,0.622,104.8,102.5,2.2,93.08,0.488,0.528,0.146,0.31,0.695,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693
Detroit Pistons,80,0,Orlando Magic,89,1,1,6,2003,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707,1610612753,0.512,103.7,103.7,0,94.33,0.478,0.526,0.151,0.3,0.68
San Antonio Spurs,99,1,Phoenix Suns,86,0,1,5,2003,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687,1610612756,0.537,102.6,101.3,1.3,92.59,0.473,0.514,0.158,0.323,0.672
Dallas Mavericks,115,1,Portland Trail Blazers,103,0,3,6,2003,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677,1610612757,0.61,104.2,101.5,2.7,90.44,0.489,0.531,0.167,0.338,0.689
New Jersey Nets,114,0,Milwaukee Bucks,119,1,2,7,2003,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702,1610612749,0.512,107.2,106.9,0.3,91.76,0.5,0.543,0.137,0.287,0.666
Philadelphia 76ers,85,0,New Orleans Hornets,99,1,4,8,2003,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704,1610612740,0.573,102.4,100,2.4,90.72,0.465,0.511,0.161,0.345,0.697
Sacramento Kings,104,0,Utah Jazz,107,1,2,8,2003,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678,1610612762,0.573,103.7,101.1,2.6,90.78,0.486,0.537,0.184,0.353,0.673
Indiana Pacers,92,0,Boston Celtics,102,1,3,5,2003,1610612754,0.585,103.2,99.6,3.5,92.71,0.469,0.522,0.157,0.318,0.694,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691
Minnesota Timberwolves,97,0,Los Angeles Lakers,102,1,7,4,2003,1610612750,0.622,104.8,102.5,2.2,93.08,0.488,0.528,0.146,0.31,0.695,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693
Detroit Pistons,92,0,Orlando Magic,100,1,1,6,2003,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707,1610612753,0.512,103.7,103.7,0,94.33,0.478,0.526,0.151,0.3,0.68
Dallas Mavericks,79,0,Portland Trail Blazers,98,1,3,6,2003,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677,1610612757,0.61,104.2,101.5,2.7,90.44,0.489,0.531,0.167,0.338,0.689
San Antonio Spurs,84,0,Phoenix Suns,86,1,1,5,2003,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687,1610612756,0.537,102.6,101.3,1.3,92.59,0.473,0.514,0.158,0.323,0.672
Philadelphia 76ers,96,1,New Orleans Hornets,87,0,4,8,2003,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704,1610612740,0.573,102.4,100,2.4,90.72,0.465,0.511,0.161,0.345,0.697
Sacramento Kings,99,1,Utah Jazz,82,0,2,8,2003,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678,1610612762,0.573,103.7,101.1,2.6,90.78,0.486,0.537,0.184,0.353,0.673
Phoenix Suns,82,0,San Antonio Spurs,94,1,5,1,2003,1610612756,0.537,102.6,101.3,1.3,92.59,0.473,0.514,0.158,0.323,0.672,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687
Milwaukee Bucks,82,0,New Jersey Nets,89,1,7,2,2003,1610612749,0.512,107.2,106.9,0.3,91.76,0.5,0.543,0.137,0.287,0.666,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,120,1,Minnesota Timberwolves,90,0,4,7,2003,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693,1610612750,0.622,104.8,102.5,2.2,93.08,0.488,0.528,0.146,0.31,0.695
Boston Celtics,88,0,Indiana Pacers,93,1,5,3,2003,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691,1610612754,0.585,103.2,99.6,3.5,92.71,0.469,0.522,0.157,0.318,0.694
New Orleans Hornets,93,1,Philadelphia 76ers,91,0,8,4,2003,1610612740,0.573,102.4,100,2.4,90.72,0.465,0.511,0.161,0.345,0.697,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704
Orlando Magic,67,0,Detroit Pistons,98,1,6,1,2003,1610612753,0.512,103.7,103.7,0,94.33,0.478,0.526,0.151,0.3,0.68,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707
Portland Trail Blazers,103,1,Dallas Mavericks,99,0,6,3,2003,1610612757,0.61,104.2,101.5,2.7,90.44,0.489,0.531,0.167,0.338,0.689,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677
Utah Jazz,91,0,Sacramento Kings,111,1,8,2,2003,1610612762,0.573,103.7,101.1,2.6,90.78,0.486,0.537,0.184,0.353,0.673,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678
Indiana Pacers,90,0,Boston Celtics,110,1,3,5,2003,1610612754,0.585,103.2,99.6,3.5,92.71,0.469,0.522,0.157,0.318,0.694,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691
New Jersey Nets,113,1,Milwaukee Bucks,101,0,2,7,2003,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702,1610612749,0.512,107.2,106.9,0.3,91.76,0.5,0.543,0.137,0.287,0.666
San Antonio Spurs,87,1,Phoenix Suns,85,0,1,5,2003,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687,1610612756,0.537,102.6,101.3,1.3,92.59,0.473,0.514,0.158,0.323,0.672
Minnesota Timberwolves,85,0,Los Angeles Lakers,101,1,7,4,2003,1610612750,0.622,104.8,102.5,2.2,93.08,0.488,0.528,0.146,0.31,0.695,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693
Detroit Pistons,103,1,Orlando Magic,88,0,1,6,2003,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707,1610612753,0.512,103.7,103.7,0,94.33,0.478,0.526,0.151,0.3,0.68
Philadelphia 76ers,107,1,New Orleans Hornets,103,0,4,8,2003,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704,1610612740,0.573,102.4,100,2.4,90.72,0.465,0.511,0.161,0.345,0.697
Dallas Mavericks,103,0,Portland Trail Blazers,125,1,3,6,2003,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677,1610612757,0.61,104.2,101.5,2.7,90.44,0.489,0.531,0.167,0.338,0.689
Orlando Magic,93,0,Detroit Pistons,108,1,6,1,2003,1610612753,0.512,103.7,103.7,0,94.33,0.478,0.526,0.151,0.3,0.68,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707
Portland Trail Blazers,95,0,Dallas Mavericks,107,1,6,3,2003,1610612757,0.61,104.2,101.5,2.7,90.44,0.489,0.531,0.167,0.338,0.689,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677
Boston Celtics,93,0,New Jersey Nets,97,1,5,2,2003,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,82,0,San Antonio Spurs,87,1,4,1,2003,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687
Philadelphia 76ers,87,0,Detroit Pistons,98,1,4,1,2003,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707
Sacramento Kings,124,1,Dallas Mavericks,113,0,2,3,2003,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677
Boston Celtics,95,0,New Jersey Nets,104,1,5,2,2003,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702
Los Angeles Lakers,95,0,San Antonio Spurs,114,1,4,1,2003,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687
Philadelphia 76ers,97,0,Detroit Pistons,104,1,4,1,2003,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707
Sacramento Kings,110,0,Dallas Mavericks,132,1,2,3,2003,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677
New Jersey Nets,94,1,Boston Celtics,76,0,2,5,2003,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691
San Antonio Spurs,95,0,Los Angeles Lakers,110,1,1,4,2003,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693
Detroit Pistons,83,0,Philadelphia 76ers,93,1,1,4,2003,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704
Dallas Mavericks,141,1,Sacramento Kings,137,0,3,2,2003,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678
San Antonio Spurs,95,0,Los Angeles Lakers,99,1,1,4,2003,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693
Detroit Pistons,82,0,Philadelphia 76ers,95,1,1,4,2003,1610612765,0.61,102.4,98.2,4.2,88.26,0.473,0.523,0.151,0.294,0.707,1610612755,0.585,103.2,100.6,2.6,93.07,0.466,0.52,0.158,0.324,0.704
Dallas Mavericks,83,0,Sacramento Kings,99,1,3,2,2003,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678
New Jersey Nets,110,1,Boston Celtics,101,0,2,5,2003,1610612751,0.598,102.1,96.6,5.4,93,0.468,0.518,0.158,0.317,0.702,1610612738,0.537,100,100.5,-0.6,91.95,0.47,0.514,0.151,0.266,0.691
Sacramento Kings,93,0,Dallas Mavericks,112,1,2,3,2003,1610612758,0.72,104.4,97.8,6.6,96.63,0.499,0.535,0.149,0.289,0.678,1610612742,0.732,109.3,101,8.3,93.75,0.498,0.543,0.123,0.277,0.677
Los Angeles Lakers,94,0,San Antonio Spurs,96,1,4,1,2003,1610612747,0.61,105.6,103.4,2.2,93.78,0.486,0.528,0.153,0.328,0.693,1610612759,0.732,103.9,98.1,5.8,91.46,0.497,0.541,0.171,0.311,0.687
